x,y,z
-4.8735448378,-0.2217695482,29.0583648863
-4.6907608050,-0.2035735755,28.7540844464
-4.5145563598,-0.1916648305,28.4526059177
-4.3449097264,-0.1855257740,28.1540319996
-4.1817802805,-0.1846689138,27.8584426112
-4.0251104704,-0.1886366148,27.5658978316
-3.8748276342,-0.1970007673,27.2764405716
-3.7308457468,-0.2093621759,26.9900989967
-3.5930670626,-0.2253498444,26.7068887019
-3.4613836675,-0.2446201100,26.4268146655
-3.3356789237,-0.2668557192,26.1498729690
-3.2158288340,-0.2917647919,25.8760523377
-3.1017033002,-0.3190797645,25.6053354818
-2.9931672958,-0.3485562842,25.3377002785
-2.8900819476,-0.3799720870,25.0731207966
-2.7923055289,-0.4131258786,24.8115681848
-2.6996943736,-0.4478362109,24.5530114348
-2.6121037074,-0.4839403835,24.2974180336
-2.5293884051,-0.5212933640,24.0447545189
-2.4514036760,-0.5597667375,23.7949869450
-2.3780056841,-0.5992476828,23.5480812736
-2.3090521002,-0.6396380021,23.3040036993
-2.2444025987,-0.6808531748,23.0627209165
-2.1839192972,-0.7228214648,22.8242003367
-2.1274671455,-0.7654830613,22.5884102630
-2.0749142652,-0.8087892734,22.3553200305
-2.0261322468,-0.8527017617,22.1249001139
-1.9809964050,-0.8971918185,21.8971222129
-1.9393859966,-0.9422396897,21.6719593143
-1.9011844047,-0.9878339411,21.4493857401
-1.8662792913,-1.0339708660,21.2293771800
-1.8345627212,-1.0806539353,21.0119107165
-1.8059312608,-1.1278932852,20.7969648396
-1.7802860534,-1.1757052453,20.5845194590
-1.7575328741,-1.2241119027,20.3745559114
-1.7375821655,-1.2731407024,20.1670569674
-1.7203490582,-1.3228240779,19.9620068345
-1.7057533751,-1.3731991200,19.7593911667
-1.6937196242,-1.4243072756,19.5591970775
-1.6841769801,-1.4761940681,19.3614131440
-1.6770592559,-1.5289088550,19.1660294291
-1.6723048679,-1.5825046087,18.9730375047
-1.6698567917,-1.6370377170,18.7824304696
-1.6696625152,-1.6925678141,18.5942029884
-1.6716739850,-1.7491576300,18.4083513287
-1.6758475506,-1.8068728584,18.2248734007
-1.6821439057,-1.8657820478,18.0437688147
-1.6905280284,-1.9259565078,17.8650389380
-1.7009691182,-1.9874702314,17.6886869588
-1.7134405368,-2.0503998348,17.5147179662
-1.7279197455,-2.1148245088,17.3431390303
-1.7443882442,-2.1808259845,17.1739592941
-1.7628315136,-2.2484885104,17.0071900783
-1.7832389561,-2.3178988393,16.8428449902
-1.8056038406,-2.3891462258,16.6809400457
-1.8299232499,-2.4623224304,16.5214938032
-1.8561980282,-2.5375217325,16.3645275064
-1.8844327336,-2.6148409483,16.2100652394
-1.9146355926,-2.6943794530,16.0581340963
-1.9468184565,-2.7762392085,15.9087643614
-1.9809967613,-2.8605247923,15.7619897038
-2.0171894909,-2.9473434268,15.6178473883
-2.0554191415,-3.0368050113,15.4763784993
-2.0957116901,-3.1290221488,15.3376281819
-2.1380965642,-3.2241101744,15.2016458996
-2.1826066136,-3.3221871750,15.0684857105
-2.2292780857,-3.4233740050,14.9382065623
-2.2781506003,-3.5277942959,14.8108726055
-2.3292671255,-3.6355744513,14.6865535306
-2.3826739562,-3.7468436373,14.5653249230
-2.4384206908,-3.8617337517,14.4472686444
-2.4965602073,-3.9803793811,14.3324732364
-2.5571486412,-4.1029177408,14.2210343486
-2.6202453558,-4.2294885838,14.1130551947
-2.6859129168,-4.3602340994,14.0086470327
-2.7542170569,-4.4952987679,13.9079296758
-2.8252266389,-4.6348291935,13.8110320300
-2.8990136139,-4.7789739005,13.7180926631
-2.9756529672,-4.9278830771,13.6292604008
-3.0552226635,-5.0817082942,13.5446949582
-3.1378035728,-5.2406021480,13.4645675955
-3.2234793930,-5.4047178698,13.3890618115
-3.3123365558,-5.5742088661,13.3183740658
-3.4044641080,-5.7492281577,13.2527145185
-3.4999535926,-5.9299278009,13.1923078236
-3.5988988935,-6.1164581715,13.1373939233
-3.7013960608,-6.3089671674,13.0882288735
-3.8075431206,-6.5075993415,13.0450857138
-3.9174398341,-6.7124948566,13.0082553023
-4.0311874443,-6.9237883764,12.9780472159
-4.1488883801,-7.1416078055,12.9547906392
-4.2706459028,-7.3660728375,12.9388351989
-4.3965637398,-7.5972934262,12.9305518917
-4.5267456391,-7.8353680168,12.9303338861
-4.6612948768,-8.0803816057,12.9385973163
-4.8003137228,-8.3324036461,12.9557821054
-4.9439028050,-8.5914856714,12.9823525458
-5.0921604339,-8.8576587484,13.0187979620
-5.2451818406,-9.1309306810,13.0656332060
-5.4030583063,-9.4112829423,13.1233988579
-5.5658762423,-9.6986673704,13.1926615551
-5.7337161390,-9.9930025972,13.2740138299
-5.9066514151,-10.2941701924,13.3680737723
-6.0847471751,-10.6020104970,13.4754846091
-6.2680588217,-10.9163182941,13.5969135247
-6.4566305597,-11.2368380553,13.7330504872
-6.6504937696,-11.5632589835,13.8846065033
-6.8496652441,-11.8952100030,14.0523110522
-7.0541452755,-12.2322541117,14.2369095171
-7.2639156277,-12.5738830070,14.4391594600
-7.4789373546,-12.9195114446,14.6598262864
-7.6991484399,-13.2684711246,14.8996784254
-7.9244613933,-13.6200054042,15.1594811323
-8.1547606488,-13.9732635754,15.4399895888
-8.3898998673,-14.3272953729,15.7419410957
-8.6296991248,-14.6810458187,16.0660460843
-8.8739420455,-15.0333508186,16.4129779062
-9.1223728937,-15.3829335201,16.7833614534
-9.3746935797,-15.7284010399,17.1777606829
-9.6305608129,-16.0682428945,17.5966650962
-9.8895831471,-16.4008301672,18.0404746473
-10.1513183563,-16.7244170281,18.5094841428
-10.4152707614,-17.0371432701,19.0038659774
-10.6808890739,-17.3370397710,19.5236530691
-10.9475643167,-17.6220357572,20.0687200845
-11.2146283974,-17.8899691266,20.6387655324
-11.4813530216,-18.1385995573,21.2332928852
-11.7469493301,-18.3656246500,21.8515930260
-12.0105682215,-18.5686995844,22.4927272263
-12.2713014357,-18.7454600047,23.1555113348
-12.5281837110,-18.8935480029,23.8385033738
-12.7801957771,-19.0106418254,24.5399922620
-13.0262685108,-19.0944885820,25.2579904365
-13.2652883058,-19.1429391558,25.9902312461
-13.4961036615,-19.1539859904,26.7341705324
-13.7175328839,-19.1258016694,27.4869932787
-13.9283732104,-19.0567792184,28.2456265240
-14.1274109926,-18.9455710237,29.0067583209
-14.3134331484,-18.7911277902,29.7668632758
-14.4852394317,-18.5927339191,30.5222341978
-14.6416557588,-18.3500402318,31.2690204960
-14.7815480975,-18.0630912182,32.0032723251
-14.9038367308,-17.7323466415,32.7209895701
-15.0075107933,-17.3586957804,33.4181759463
-15.0916424664,-16.9434639726,34.0908948945
-15.1554009322,-16.4884098508,34.7353289553
-15.1980652214,-15.9957142727,35.3478372426
-15.2190362024,-15.4679585001,35.9250137321
-15.2178468325,-14.9080954234,36.4637399197
-15.1941708899,-14.3194099969,36.9612349410
-15.1478295843,-13.7054727457,37.4150984306
-15.0787958771,-13.0700875977,37.8233450857
-14.9871966296,-12.4172334536,38.1844317490
-14.8733121996,-11.7510028183,38.4972742571
-14.7375736042,-11.0755389543,38.7612544541
-14.5805574128,-10.3949728720,38.9762176689
-14.4029783122,-9.7133623452,39.1424601829
-14.2056796650,-9.0346345967,39.2607079267
-13.9896223279,-8.3625338025,39.3320873620
-13.7558719029,-7.7005749689,39.3580892701
-13.5055848528,-7.0520049298,39.3405273469
-13.2399937963,-6.4197709319,39.2814928885
-12.9603922719,-5.8064974903,39.1833068741
-12.6681193751,-5.2144711787,39.0484712499
-12.3645445479,-4.6456330461,38.8796205444
-12.0510528122,-4.1015785436,38.6794751063
-11.7290307205,-3.5835638732,38.4507970943
-11.3998532007,-3.0925179861,38.1963498503
-11.0648715083,-2.6290595815,37.9188615403
-10.7254023951,-2.1935178410,37.6209933704
-10.3827185506,-1.7859560589,37.3053124576
-10.0380404157,-1.4061973425,36.9742697035
-9.6925293530,-1.0538513606,36.6301824000
-9.3472820954,-0.7283415859,36.2752211398
-9.0033265429,-0.4289321715,35.9114011935
-8.6616187243,-0.1547540600,35.5405774944
-8.3230408856,0.0951701707,35.1644430014
-7.9884006031,0.3219030590,34.7845299524
-7.6584307866,0.5265707927,34.4022134792
-7.3337905299,0.7103438064,34.0187172978
-7.0150666017,0.8744193417,33.6351208122
-6.7027755401,1.0200060879,33.2523674104
-6.3973662327,1.1483108584,32.8712735738
-6.0992228723,1.2605271841,32.4925384532
-5.8086682097,1.3578257287,32.1167536715
-5.5259670205,1.4413463924,31.7444131292
-5.2513297136,1.5121919533,31.3759226293
-4.9849160220,1.5714231005,31.0116091847
-4.7268387303,1.6200547363,30.6517299258
-4.4771673346,1.6590532592,30.2964803884
-4.2359317082,1.6893349201,29.9460023945
-4.0031256271,1.7117649012,29.6003912207
-3.7787102016,1.7271571265,29.2597022263
-3.5626171594,1.7362746156,28.9239568425
-3.3547519759,1.7398303142,28.5931479703
-3.1549968460,1.7384883055,28.2672448176
-2.9632134847,1.7328653273,27.9461971944
-2.7792457518,1.7235325117,27.6299392930
-2.6029221045,1.7110173021,27.3183930003
-2.4340578716,1.6958054769,27.0114707701
-2.2724573594,1.6783432559,26.7090780974
-2.1179158034,1.6590394817,26.4111156528
-1.9702211363,1.6382677466,26.1174810603
-1.8291556173,1.6163685571,25.8280704102
-1.6944973091,1.5936514382,25.5427795059
-1.5660214180,1.5703970020,25.2615048894
-1.4435014986,1.5468589492,24.9841446677
-1.3267105360,1.5232660021,24.7105991681
-1.2154219108,1.4998237619,24.4407714474
-1.1094102542,1.4767164853,24.1745676725
-1.0084522031,1.4541087715,23.9118973947
-0.9123270608,1.4321471719,23.6526737319
-0.8208173680,1.4109617053,23.3968134775
-0.7337093971,1.3906672965,23.1442371443
-0.6507935699,1.3713651239,22.8948689608
-0.5718648094,1.3531438918,22.6486368238
-0.4967228276,1.3360810180,22.4054722220
-0.4251723596,1.3202437536,22.1653101296
-0.3570233431,1.3056902156,21.9280888909
-0.2920910535,1.2924703636,21.6937500824
-0.2301961966,1.2806269011,21.4622383730
-0.1711649636,1.2701961172,21.2335013762
-0.1148290519,1.2612086665,21.0074895023
-0.0610256553,1.2536902912,20.7841558127
-0.0095974278,1.2476624931,20.5634558731
0.0396075764,1.2431431508,20.3453476177
0.0867359841,1.2401470939,20.1297912120
0.1319292027,1.2386866294,19.9167489299
0.1753235357,1.2387720296,19.7061850313
0.2170503117,1.2404119795,19.4980656535
0.2572360264,1.2436139894,19.2923587066
0.2960024925,1.2483847740,19.0890337803
0.3334669998,1.2547306008,18.8880620572
0.3697424811,1.2626576103,18.6894162354
0.4049376842,1.2721721095,18.4930704599
0.4391573476,1.2832808415,18.2990002607
0.4725023801,1.2959912334,18.1071825010
0.5050700427,1.3103116237,17.9175953297
0.5369541301,1.3262514710,17.7302181473
0.5682451562,1.3438215469,17.5450315721
0.5990305366,1.3630341126,17.3620174192
0.6293947720,1.3839030826,17.1811586843
0.6594196303,1.4064441770,17.0024395333
0.6891843281,1.4306750592,16.8258453011
0.7187657080,1.4566154701,16.6513624942
0.7482384175,1.4842873465,16.4789788021
0.7776750820,1.5137149378,16.3086831135
0.8071464773,1.5449249130,16.1404655398
0.8367216999,1.5779464624,15.9743174450
0.8664683317,1.6128113963,15.8102314810
0.8964526064,1.6495542354,15.6482016317
0.9267395683,1.6882123037,15.4882232608
0.9573932320,1.7288258126,15.3302931692
0.9884767367,1.7714379470,15.1744096581
1.0200524996,1.8160949479,15.0205725993
1.0521823651,1.8628461933,14.8687835142
1.0849277520,1.9117442798,14.7190456593
1.1183497980,1.9628451012,14.5713641222
1.1525095016,2.0162079295,14.4257459234
1.1874678616,2.0718954927,14.2822001311
1.2232860141,2.1299740553,14.1407379822
1.2600253674,2.1905134965,14.0013730171
1.2977477347,2.2535873890,13.8641212231
1.3365154642,2.3192730829,13.7290011877
1.3763915685,2.3876517771,13.5960342735
1.4174398505,2.4588086000,13.4652447966
1.4597250278,2.5328326932,13.3366602151
1.5033128567,2.6098172764,13.2103113593
1.5482702521,2.6898597294,13.0862326436
1.5946654061,2.7730616674,12.9644623043
1.6425679065,2.8595289956,12.8450426957
1.6920488512,2.9493719894,12.7280205390
1.7431809613,3.0427053535,12.6134472291
1.7960386917,3.1396482529,12.5013791976
1.8506983408,3.2403243913,12.3918782134
1.9072381556,3.3448620333,12.2850117774
1.9657384323,3.4533940076,12.1808535543
2.0262816221,3.5660577688,12.0794837447
2.0889524209,3.6829953562,11.9809895869
2.1538378613,3.8043533669,11.8854658574
2.2210274083,3.9302829741,11.7930153430
2.2906130280,4.0609397870,11.7037494628
2.3626892689,4.1964837915,11.6177888448
2.4373533402,4.3370792803,11.5352639259
2.5147051477,4.4828945761,11.4563157019
2.5948473646,4.6341019253,11.3810963974
2.6778854782,4.7908772853,11.3097702138
2.7639277865,4.9533998839,11.2425142035
2.8530854357,5.1218519643,11.1795190881
2.9454724096,5.2964183344,11.1209901614
3.0412055154,5.4772858942,11.0671482377
3.1404043470,5.6646430600,11.0182306552
3.2431911975,5.8586789836,10.9744923473
3.3496910066,6.0595829239,10.9362069157
3.4600312003,6.2675431940,10.9036677744
3.5743415764,6.4827462708,10.8771893420
3.6927540889,6.7053755271,10.8571082531
3.8154026221,6.9356099194,10.8437846237
3.9424227364,7.1736225658,10.8376033443
4.0739512856,7.4195788577,10.8389753355
4.2101261045,7.6736348084,10.8483389407
4.3510854756,7.9359346456,10.8661611176
4.4969676771,8.2066086436,10.8929388367
4.6479103414,8.4857703410,10.9292002382
4.8040497630,8.7735135623,10.9755058130
4.9655201745,9.0699093289,11.0324496113
5.1324527505,9.3750019332,11.1006599358
5.3049747452,9.6888053491,11.1808005326
5.4832082323,10.0112985388,11.2735707602
5.6672689491,10.3424209455,11.3797063161
5.8572648739,10.6820673004,11.4999791835
6.0532945847,11.0300818442,11.6351969987
6.2554456134,11.3862525050,11.7862025864
6.4637925560,11.7503044676,11.9538727492
6.6783949399,12.1218932202,12.1391161383
6.8992949510,12.5005972517,12.3428707672
7.1265149480,12.8859104908,12.5661004989
7.3600547788,13.2772342447,12.8097909393
7.5998888488,13.6738690682,13.0749437472
7.8459630167,14.0750061754,13.3625704964
8.0981912551,14.4797192038,13.6736844185
8.3564521198,14.8869554611,14.0092916799
8.6205850368,15.2955281791,14.3703800990
8.8903863932,15.7041082382,14.7579072979
9.1656055518,16.1112177114,15.1727860370
9.4459406506,16.5152229301,15.6158688095
9.7310345188,16.9143306182,16.0879294741
10.0204704451,17.3065839914,16.5896439721
10.3137680468,17.6898613269,17.1215688310
10.6103793807,18.0618776894,17.6841177849
10.9096852178,18.4201885729,18.2775371941
11.2109917014,18.7621971724,18.9018799699
11.5135275702,19.0851657648,19.5569787967
11.8164418868,19.3862306945,20.2424187012
12.1188026167,19.6624223843,20.9575098405
12.4195961871,19.9106902952,21.7012614331
12.7177279875,20.1279327008,22.4723567147
13.0120242896,20.3110322434,23.2691310695
13.3012355288,20.4568964030,24.0895537098
13.5840410526,20.5625031608,24.9312132936
13.8590557563,20.6249512625,25.7913105495
14.1248383403,20.6415141448,26.6666568958
14.3799014716,20.6096974080,27.5536808838
14.6227239051,20.5272970875,28.4484446605
14.8517643161,20.3924592348,29.3466684589
15.0654769940,20.2037365230,30.2437669516
15.2623290018,19.9601437142,31.1348937164
15.4408188162,19.6612055647,32.0149977089
15.5994959171,19.3069986411,32.8788878921
15.7369810947,18.8981833318,33.7213065435
15.8519870185,18.4360246234,34.5370093575
15.9433385132,17.9224000714,35.3208500628
16.0099921164,17.3597939022,36.0678675655
16.0510543560,16.7512765592,36.7733729315
16.0657982082,16.1004694548,37.4330333591
16.0536772505,15.4114954665,38.0429503860
16.0143370220,14.6889163666,38.5997293841
15.9476232945,13.9376588453,39.1005383272
15.8535869188,13.1629312119,39.5431535473
15.7324850653,12.3701334718,39.9259908823
15.5847788033,11.5647634817,40.2481213687
15.4111270736,10.7523234202,40.5092709242
15.2123772994,9.9382268281,40.7098052215
14.9895527522,9.1277122839,40.8506994649
14.7438372226,8.3257639635,40.9334956412
14.4765573356,7.5370421797,40.9602486710
14.1891630653,6.7658251519,40.9334639684
13.8832069677,6.0159631186,40.8560288200
13.5603226819,5.2908452388,40.7311401360
13.2222032277,4.5933792247,40.5622310310
12.8705795995,3.9259831671,40.3528985036
12.5072001035,3.2905886112,40.1068342197
12.1338108294,2.6886536347,39.8277600641
11.7521375721,2.1211844611,39.5193697592
11.3638694541,1.5887640216,39.1852774697
10.9706444190,1.0915858433,38.8289739466
10.5740367022,0.6294916848,38.4537904246
10.1755463189,0.2020114608,38.0628701981
9.7765905509,-0.1915960351,37.6591475341
9.3784973603,-0.5523023838,37.2453334325
8.9825006468,-0.8812702196,36.8239075674
8.5897371869,-1.1798157190,36.3971156641
8.2012451232,-1.4493737065,35.9669715390
7.8179638189,-1.6914656620,35.5352630018
7.4407349135,-1.9076709162,35.1035608623
7.0703044001,-2.0996011405,34.6732303174
6.7073255576,-2.2688781545,34.2454440577
6.3523625709,-2.4171148437,33.8211965410
6.0058947039,-2.5458992210,33.4013188938
5.6683208717,-2.6567812510,32.9864940283
5.3399644995,-2.7512622932,32.5772716324
5.0210785579,-2.8307868879,32.1740827456
4.7118506815,-2.8967365720,31.7772537145
4.4124082932,-2.9504255357,31.3870193680
4.1228236652,-2.9930978395,31.0035353009
3.8431188641,-3.0259259525,30.6268892086
3.5732705372,-3.0500104055,30.2571112393
3.3132145056,-3.0663803636,29.8941833568
3.0628501385,-3.0759949393,29.5380477390
2.8220444992,-3.0797450846,29.1886142759
2.5906362293,-3.0784559642,28.8457671076
2.3684392009,-3.0728896359,28.5093704403
2.1552458970,-3.0637479918,28.1792735124
1.9508305541,-3.0516758493,27.8553149234
1.7549520499,-3.0372641373,27.5373262865
1.5673565563,-3.0210531109,27.2251353360
1.3877799621,-3.0035355616,26.9185685173
1.2159500725,-2.9851599713,26.6174531206
1.0515886051,-2.9663336048,26.3216190297
0.8944129825,-2.9474254879,26.0309001114
0.7441379463,-2.9287692957,25.7451353191
0.6004769902,-2.9106660942,25.4641695262
0.4631436384,-2.8933869760,25.1878541505
0.3318525678,-2.8771755406,24.9160475860
0.2063205955,-2.8622502578,24.6486154847
0.0862675348,-2.8488066816,24.3854309074
-0.0285830647,-2.8370195406,24.1263743710
-0.1385032854,-2.8270446995,23.8713338115
-0.2437603114,-2.8190209840,23.6202044811
-0.3446159858,-2.8130718980,23.3728887937
-0.4413264507,-2.8093072172,23.1292961333
-0.5341418634,-2.8078244756,22.8893426337
-0.6233061771,-2.8087103449,22.6529509445
-0.7090569851,-2.8120419163,22.4200499835
-0.7916254177,-2.8178878869,22.1905746897
-0.8712360884,-2.8263096587,21.9644657772
-0.9481070839,-2.8373623538,21.7416694951
-1.0224499923,-2.8510957516,21.5221374005
-1.0944699657,-2.8675551525,21.3058261415
-1.1643658134,-2.8867821732,21.0926972579
-1.2323301196,-2.9088154781,20.8827169981
-1.2985493871,-2.9336914492,20.6758561532
-1.3632041965,-2.9614448027,20.4720899123
-1.4264693855,-2.9921091513,20.2713977357
-1.4885142411,-3.0257175180,20.0737632490
-1.5495027032,-3.0623028049,19.8791741571
-1.6095935779,-3.1018982204,19.6876221783
-1.6689407567,-3.1445376678,19.4991029994
-1.7276934503,-3.1902560856,19.3136162498
-1.7859964143,-3.2390897696,19.1311654964
-1.8439901772,-3.2910766631,18.9517582583
